id,name,value,category,timestamp
459,Item Gamma,3971.84,C,2025-01-19T00:37:11Z
460,Item Theta,4793.44,C,2025-01-07T20:40:19Z
461,Item Zeta,121.53,B,2025-01-25T06:49:38Z
462,Item Eta,4408.85,A,2025-01-08T07:25:20Z
463,Item Theta,799.07,A,2025-01-07T10:50:41Z
464,Item Theta,221.53,A,2025-01-15T04:03:01Z
465,Item Delta,3807.21,C,2025-01-08T21:21:27Z
466,Item Alpha,4562.07,A,2025-01-16T19:28:13Z
467,Item Delta,4416.83,B,2025-01-06T19:46:21Z
468,Item Theta,2066.05,A,2025-01-04T05:41:54Z
469,Item Delta,1087.15,A,2025-01-22T22:46:42Z
470,Item Alpha,4198.99,A,2025-01-08T04:58:19Z
471,Item Zeta,2366.32,C,2025-01-03T09:50:35Z
472,Item Beta,2922.28,C,2025-01-03T13:41:54Z
473,Item Epsilon,4144.12,A,2025-01-12T00:53:44Z
474,Item Epsilon,4468.51,C,2025-01-14T09:09:33Z
475,Item Beta,3720.76,A,2025-01-14T12:45:56Z
476,Item Beta,3742.62,C,2025-01-18T04:10:52Z
477,Item Beta,4410.79,A,2025-01-17T05:08:51Z
478,Item Beta,3793.85,A,2025-01-13T09:55:59Z
479,Item Theta,2914.02,C,2025-01-24T20:42:26Z
480,Item Delta,615.02,C,2025-01-06T08:34:00Z
481,Item Epsilon,3734.14,C,2025-01-08T09:51:37Z
482,Item Alpha,1353.93,C,2025-01-11T22:26:38Z
483,Item Gamma,1718.21,A,2025-01-10T11:35:28Z
484,Item Gamma,1782.63,A,2025-01-25T17:47:05Z
485,Item Eta,4181.55,A,2025-01-05T04:53:59Z
486,Item Eta,2621.8,C,2025-01-15T18:25:36Z
487,Item Delta,1799.12,B,2025-01-20T09:26:25Z
488,Item Eta,2735.0,B,2025-01-07T19:47:51Z
489,Item Theta,2170.99,B,2025-01-15T04:55:27Z
490,Item Eta,975.54,C,2025-01-21T08:52:08Z
491,Item Beta,4544.79,B,2025-01-22T14:47:10Z
492,Item Eta,2510.83,C,2025-01-24T22:20:54Z
493,Item Epsilon,3737.43,B,2025-01-16T03:40:39Z
494,Item Beta,2614.18,B,2025-01-10T12:16:20Z
495,Item Delta,3606.36,C,2025-01-08T03:47:42Z
496,Item Alpha,4503.74,B,2025-01-07T20:34:33Z
497,Item Eta,1088.55,C,2025-01-05T00:32:17Z
498,Item Theta,3367.43,A,2025-01-22T03:28:59Z
499,Item Delta,2598.54,C,2025-01-06T13:15:02Z
500,Item Alpha,804.38,C,2025-01-17T06:47:39Z
501,Item Beta,3846.7,A,2025-01-05T12:58:52Z
502,Item Zeta,4838.57,A,2025-01-08T16:13:00Z
503,Item Epsilon,351.28,C,2025-01-17T18:52:06Z
504,Item Theta,3387.14,A,2025-01-27T10:08:48Z
505,Item Delta,883.59,C,2025-01-07T04:56:23Z
506,Item Epsilon,492.48,B,2025-01-28T22:59:17Z
507,Item Theta,136.35,B,2025-01-02T11:20:54Z
508,Item Epsilon,277.32,C,2025-01-08T11:29:42Z
509,Item Epsilon,3450.36,A,2025-01-27T18:11:51Z
510,Item Zeta,1671.09,C,2025-01-13T19:44:34Z
511,Item Epsilon,4454.98,B,2025-01-21T14:06:03Z
512,Item Alpha,4930.21,B,2025-01-12T11:50:54Z
513,Item Alpha,4754.14,A,2025-01-29T13:44:29Z
514,Item Zeta,4775.98,C,2025-01-16T13:17:53Z
515,Item Beta,4295.17,C,2025-01-27T14:16:24Z
516,Item Eta,2678.99,A,2025-01-17T21:24:32Z
517,Item Beta,4563.36,B,2025-01-01T00:11:38Z
518,Item Eta,3011.49,B,2025-01-26T12:59:27Z
519,Item Beta,2222.32,C,2025-01-20T03:58:26Z
520,Item Eta,1977.75,C,2025-01-29T03:52:42Z
521,Item Gamma,2028.13,B,2025-01-26T11:51:34Z
522,Item Epsilon,340.84,B,2025-01-22T12:19:59Z
523,Item Eta,3685.96,C,2025-01-23T12:03:46Z
524,Item Delta,135.94,A,2025-01-23T09:26:19Z
525,Item Gamma,4397.52,A,2025-01-24T09:36:51Z
526,Item Delta,1712.56,C,2025-01-10T01:03:24Z
527,Item Theta,3513.29,A,2025-01-13T16:44:08Z
528,Item Epsilon,176.18,B,2025-01-01T19:14:31Z
529,Item Zeta,1410.15,C,2025-01-18T00:16:45Z
530,Item Gamma,2866.2,B,2025-01-01T22:17:16Z
531,Item Epsilon,3419.78,C,2025-01-04T04:55:59Z
532,Item Eta,2287.03,B,2025-01-17T12:05:32Z
533,Item Delta,2871.39,C,2025-01-02T04:08:56Z
534,Item Epsilon,696.84,A,2025-01-30T14:21:07Z
535,Item Zeta,4266.63,C,2025-01-08T04:17:45Z
536,Item Delta,1645.61,A,2025-01-10T17:52:00Z
537,Item Alpha,4238.44,A,2025-01-11T23:57:15Z
538,Item Beta,1932.47,C,2025-01-01T18:24:27Z
539,Item Gamma,897.53,A,2025-01-20T22:38:56Z
540,Item Zeta,3956.56,B,2025-01-02T07:16:16Z
541,Item Zeta,165.04,C,2025-01-28T18:10:23Z
542,Item Epsilon,4154.15,B,2025-01-27T18:55:48Z
543,Item Gamma,3825.6,C,2025-01-02T05:55:36Z
544,Item Epsilon,3934.06,B,2025-01-29T23:33:48Z
545,Item Epsilon,429.52,C,2025-01-21T20:57:23Z
546,Item Delta,351.0,C,2025-01-26T02:52:45Z
547,Item Eta,4693.15,B,2025-01-16T09:07:52Z
548,Item Epsilon,1844.17,B,2025-01-01T14:52:17Z
549,Item Beta,341.47,C,2025-01-10T22:33:23Z
550,Item Eta,1656.43,B,2025-01-04T17:42:19Z
551,Item Eta,2028.98,C,2025-01-28T15:36:17Z
552,Item Zeta,130.35,A,2025-01-12T08:11:03Z
553,Item Alpha,2351.36,A,2025-01-11T23:45:17Z
554,Item Zeta,107.38,B,2025-01-18T14:06:37Z
555,Item Zeta,4747.92,A,2025-01-09T17:29:15Z
556,Item Eta,1786.59,C,2025-01-01T18:18:27Z
557,Item Epsilon,3032.91,B,2025-01-23T19:04:54Z
558,Item Eta,3877.79,C,2025-01-24T18:17:07Z
559,Item Delta,2496.07,C,2025-01-28T00:08:27Z
560,Item Beta,3150.42,C,2025-01-02T12:14:24Z
561,Item Epsilon,1009.71,B,2025-01-25T02:52:37Z
562,Item Epsilon,1848.21,C,2025-01-19T20:49:42Z
563,Item Theta,4145.91,A,2025-01-01T08:59:22Z
564,Item Beta,4447.64,A,2025-01-25T15:06:06Z
565,Item Alpha,2763.68,A,2025-01-03T12:51:15Z
566,Item Alpha,1889.7,A,2025-01-03T02:33:51Z
567,Item Delta,2583.25,A,2025-01-02T17:16:27Z
568,Item Gamma,2685.97,A,2025-01-28T10:53:02Z
569,Item Alpha,1379.88,C,2025-01-04T09:11:42Z
570,Item Gamma,4418.75,C,2025-01-07T15:21:29Z
571,Item Gamma,2133.3,C,2025-01-02T02:15:03Z
572,Item Alpha,157.79,B,2025-01-17T10:04:32Z
573,Item Zeta,239.69,A,2025-01-03T09:01:02Z
574,Item Delta,4154.61,B,2025-01-19T07:07:51Z
575,Item Epsilon,2900.79,C,2025-01-09T00:26:07Z
576,Item Gamma,1697.93,C,2025-01-04T12:15:46Z
577,Item Alpha,4148.89,B,2025-01-04T06:23:20Z
578,Item Eta,2693.12,A,2025-01-15T03:01:25Z
579,Item Epsilon,3559.25,B,2025-01-03T13:41:39Z
580,Item Alpha,3812.16,C,2025-01-20T20:17:02Z
581,Item Beta,407.18,B,2025-01-07T08:20:17Z
582,Item Eta,1149.91,A,2025-01-28T00:58:25Z
583,Item Beta,2848.95,A,2025-01-11T06:56:59Z
584,Item Alpha,990.89,A,2025-01-03T04:12:04Z
585,Item Zeta,3653.41,A,2025-01-30T00:26:58Z
586,Item Delta,999.54,C,2025-01-18T23:14:53Z
587,Item Alpha,4410.33,C,2025-01-09T22:45:38Z
588,Item Alpha,1440.16,B,2025-01-17T02:47:42Z
589,Item Alpha,4833.58,C,2025-01-05T11:33:12Z
590,Item Epsilon,4224.2,C,2025-01-23T02:03:12Z
591,Item Epsilon,2879.97,A,2025-01-01T23:03:07Z
592,Item Delta,3709.3,A,2025-01-20T15:38:56Z
593,Item Theta,3674.91,C,2025-01-11T17:07:51Z
594,Item Theta,4998.79,A,2025-01-02T07:57:21Z
595,Item Zeta,1508.58,C,2025-01-15T17:14:55Z
596,Item Theta,4773.3,C,2025-01-22T06:30:30Z
597,Item Theta,3926.1,C,2025-01-21T04:10:15Z
598,Item Alpha,2414.82,B,2025-01-24T09:44:39Z
599,Item Epsilon,2737.46,A,2025-01-15T09:34:17Z
600,Item Delta,2522.02,A,2025-01-09T05:55:42Z
601,Item Alpha,3687.07,B,2025-01-05T12:45:08Z
602,Item Alpha,353.24,A,2025-01-17T18:21:37Z
603,Item Delta,4000.16,B,2025-01-30T16:29:29Z
604,Item Zeta,3167.6,B,2025-01-29T07:02:19Z
605,Item Eta,771.65,B,2025-01-23T05:46:42Z
606,Item Zeta,1036.82,A,2025-01-03T09:37:22Z
607,Item Delta,1018.47,A,2025-01-18T20:01:38Z
608,Item Zeta,844.29,A,2025-01-21T07:01:28Z
609,Item Gamma,1398.94,B,2025-01-19T22:56:56Z
610,Item Theta,3822.38,C,2025-01-22T07:25:28Z
611,Item Zeta,4401.71,B,2025-01-04T17:09:04Z
612,Item Theta,3065.63,C,2025-01-07T20:15:36Z
613,Item Alpha,3670.89,C,2025-01-18T23:22:08Z
614,Item Theta,952.94,C,2025-01-22T11:14:30Z
615,Item Eta,2275.5,B,2025-01-09T18:33:10Z
616,Item Gamma,4203.63,A,2025-01-16T19:49:59Z
617,Item Gamma,4923.8,B,2025-01-04T20:38:19Z
618,Item Beta,369.3,C,2025-01-15T07:14:52Z
619,Item Theta,652.11,B,2025-01-23T15:29:42Z
620,Item Zeta,427.86,C,2025-01-30T18:47:10Z
621,Item Epsilon,4318.17,B,2025-01-18T16:06:51Z
622,Item Zeta,4655.91,B,2025-01-10T18:29:16Z
623,Item Delta,1086.57,A,2025-01-22T10:28:26Z
624,Item Gamma,4026.85,A,2025-01-28T03:32:24Z
625,Item Delta,3227.85,B,2025-01-09T10:37:49Z
626,Item Alpha,575.47,C,2025-01-05T08:46:59Z
627,Item Theta,4598.64,C,2025-01-01T06:11:47Z
628,Item Epsilon,3449.55,A,2025-01-10T16:57:40Z
629,Item Theta,3532.81,C,2025-01-06T17:44:26Z
630,Item Beta,4445.9,A,2025-01-05T03:53:39Z
631,Item Epsilon,1602.81,C,2025-01-15T16:53:09Z
632,Item Theta,4482.73,A,2025-01-14T00:11:54Z
633,Item Alpha,2234.64,A,2025-01-30T11:20:29Z
634,Item Delta,1245.27,B,2025-01-16T15:30:58Z
635,Item Theta,3670.58,A,2025-01-15T03:20:38Z
636,Item Delta,2876.93,B,2025-01-15T22:43:38Z
637,Item Eta,2577.79,C,2025-01-05T21:40:58Z
638,Item Gamma,3342.49,C,2025-01-10T04:55:42Z
639,Item Delta,1273.03,A,2025-01-17T14:49:00Z
640,Item Theta,4316.36,B,2025-01-25T06:43:56Z
641,Item Delta,2317.96,C,2025-01-24T03:44:00Z
642,Item Zeta,1227.07,A,2025-01-24T00:17:02Z
643,Item Alpha,2333.34,A,2025-01-17T16:13:56Z
644,Item Eta,2539.14,A,2025-01-23T07:58:49Z
645,Item Gamma,171.71,B,2025-01-16T12:41:19Z
646,Item Gamma,1713.17,C,2025-01-09T15:44:41Z
647,Item Theta,341.96,A,2025-01-13T10:37:55Z
648,Item Gamma,3444.25,C,2025-01-28T18:35:09Z
649,Item Epsilon,2683.33,A,2025-01-06T05:01:17Z
650,Item Beta,3830.26,A,2025-01-07T22:39:21Z
651,Item Zeta,3672.65,B,2025-01-18T00:17:25Z
652,Item Alpha,2478.11,C,2025-01-17T11:02:27Z
653,Item Gamma,1965.19,A,2025-01-07T16:44:00Z
654,Item Beta,1122.53,C,2025-01-06T16:55:11Z
655,Item Beta,908.61,A,2025-01-11T05:43:00Z
656,Item Alpha,3699.53,A,2025-01-19T12:21:41Z
657,Item Zeta,333.53,B,2025-01-11T04:08:21Z
658,Item Alpha,4512.21,A,2025-01-15T05:46:36Z
659,Item Alpha,1149.89,B,2025-01-12T07:15:12Z
660,Item Epsilon,3580.81,C,2025-01-04T13:05:23Z
661,Item Delta,899.54,A,2025-01-01T15:53:55Z
662,Item Eta,3135.84,C,2025-01-05T19:48:16Z
663,Item Beta,2877.35,A,2025-01-24T04:35:55Z
664,Item Theta,2417.77,A,2025-01-12T13:46:25Z
665,Item Theta,2819.64,C,2025-01-05T09:23:07Z
666,Item Delta,3067.29,B,2025-01-11T03:16:21Z
667,Item Alpha,778.83,B,2025-01-14T02:33:01Z
668,Item Eta,4020.46,C,2025-01-20T09:32:11Z
669,Item Epsilon,3663.65,B,2025-01-15T03:13:59Z
670,Item Theta,739.18,C,2025-01-07T12:52:55Z
671,Item Epsilon,2199.01,A,2025-01-01T12:41:10Z
672,Item Eta,2120.51,A,2025-01-20T13:34:22Z
673,Item Zeta,590.39,B,2025-01-27T04:13:23Z
674,Item Theta,4126.81,C,2025-01-20T18:59:47Z
675,Item Zeta,3615.73,C,2025-01-05T20:53:00Z
676,Item Delta,2582.68,A,2025-01-25T21:35:52Z
677,Item Beta,4753.26,B,2025-01-30T03:45:01Z
678,Item Theta,1710.45,C,2025-01-07T15:55:57Z
679,Item Epsilon,473.87,B,2025-01-17T03:13:38Z
680,Item Alpha,2637.84,B,2025-01-10T00:11:08Z
681,Item Alpha,4794.69,B,2025-01-03T07:46:25Z
682,Item Epsilon,2888.4,C,2025-01-09T17:04:05Z
683,Item Delta,137.32,C,2025-01-05T21:28:36Z
684,Item Theta,186.91,B,2025-01-16T05:17:07Z
685,Item Zeta,3514.69,C,2025-01-01T00:04:15Z
686,Item Delta,1557.74,B,2025-01-01T20:49:04Z
687,Item Eta,2903.91,C,2025-01-25T17:15:30Z
688,Item Beta,3135.66,A,2025-01-18T01:39:22Z
689,Item Delta,1370.31,B,2025-01-21T13:07:15Z
690,Item Zeta,3292.33,B,2025-01-08T05:26:51Z
691,Item Delta,3995.89,A,2025-01-05T08:26:36Z
692,Item Eta,2555.17,B,2025-01-13T06:37:00Z
693,Item Epsilon,4034.22,A,2025-01-04T23:25:15Z
694,Item Gamma,4968.47,C,2025-01-17T16:25:56Z
695,Item Epsilon,474.42,C,2025-01-02T18:38:31Z
696,Item Theta,3039.33,A,2025-01-17T07:27:44Z
697,Item Epsilon,3483.3,B,2025-01-09T00:54:34Z
698,Item Gamma,4028.81,B,2025-01-01T08:23:38Z
699,Item Gamma,873.04,A,2025-01-05T12:39:23Z
700,Item Eta,3493.98,A,2025-01-22T21:17:43Z
701,Item Zeta,3367.76,B,2025-01-07T15:19:58Z
702,Item Eta,1425.23,C,2025-01-14T04:47:23Z
703,Item Beta,2842.53,A,2025-01-06T19:02:29Z
704,Item Theta,313.43,A,2025-01-01T10:29:52Z
705,Item Alpha,1900.65,A,2025-01-29T21:07:07Z
706,Item Eta,3316.82,C,2025-01-12T11:17:51Z
707,Item Alpha,3029.75,A,2025-01-25T06:08:13Z
708,Item Zeta,2543.18,A,2025-01-28T11:03:49Z
709,Item Beta,1078.65,A,2025-01-21T16:36:33Z
710,Item Eta,4354.83,B,2025-01-19T12:21:37Z
711,Item Delta,3273.88,B,2025-01-18T10:17:25Z
712,Item Epsilon,1828.94,B,2025-01-20T05:23:44Z
713,Item Eta,232.13,C,2025-01-05T18:24:24Z
714,Item Alpha,3107.63,A,2025-01-04T06:22:25Z
715,Item Eta,2924.57,B,2025-01-14T04:28:14Z
716,Item Eta,1250.83,B,2025-01-06T16:56:28Z
717,Item Eta,3258.95,C,2025-01-12T12:19:35Z
718,Item Beta,4919.17,B,2025-01-13T11:44:15Z
719,Item Beta,4366.45,B,2025-01-01T19:43:14Z
720,Item Epsilon,4655.45,A,2025-01-19T19:50:47Z
721,Item Beta,169.63,B,2025-01-20T23:56:40Z
722,Item Zeta,4086.32,A,2025-01-07T23:13:36Z
723,Item Gamma,4882.42,A,2025-01-16T09:49:07Z
724,Item Epsilon,4622.09,A,2025-01-14T19:28:58Z
725,Item Beta,721.2,C,2025-01-24T08:50:58Z
726,Item Epsilon,1558.83,B,2025-01-14T21:12:36Z
727,Item Epsilon,2529.16,C,2025-01-06T02:04:45Z
728,Item Delta,3848.74,C,2025-01-04T02:24:58Z
729,Item Alpha,461.74,A,2025-01-22T16:53:30Z
730,Item Eta,1857.35,B,2025-01-04T23:01:30Z
731,Item Beta,4818.9,A,2025-01-22T13:39:22Z
732,Item Beta,4150.1,B,2025-01-29T18:40:46Z
733,Item Eta,4675.54,C,2025-01-11T08:57:11Z
734,Item Alpha,517.84,A,2025-01-05T01:50:33Z
735,Item Epsilon,4104.25,C,2025-01-14T06:07:41Z
736,Item Epsilon,4226.7,B,2025-01-15T21:42:57Z
737,Item Beta,1934.17,A,2025-01-22T20:13:23Z
738,Item Alpha,598.65,A,2025-01-24T04:30:50Z
739,Item Alpha,3799.74,B,2025-01-07T06:03:46Z
740,Item Delta,2734.5,A,2025-01-04T01:32:59Z
741,Item Theta,3317.33,A,2025-01-14T03:23:26Z
742,Item Delta,1321.87,B,2025-01-28T18:07:08Z
743,Item Zeta,1113.8,C,2025-01-27T15:02:29Z
744,Item Epsilon,4553.78,A,2025-01-21T08:33:42Z
745,Item Eta,4784.69,C,2025-01-01T16:10:20Z
746,Item Epsilon,4685.66,B,2025-01-03T05:18:05Z
747,Item Gamma,3894.83,A,2025-01-13T12:51:25Z
748,Item Epsilon,1804.57,B,2025-01-05T17:17:56Z
749,Item Epsilon,3509.81,A,2025-01-04T06:49:04Z
750,Item Epsilon,956.21,B,2025-01-30T17:31:39Z
751,Item Delta,2727.65,C,2025-01-11T18:15:57Z
752,Item Zeta,2636.83,B,2025-01-09T17:56:50Z
753,Item Epsilon,4071.23,B,2025-01-29T18:53:51Z
754,Item Eta,201.9,C,2025-01-26T23:26:07Z
755,Item Gamma,2619.89,A,2025-01-11T12:00:57Z
756,Item Beta,2315.93,B,2025-01-16T10:56:42Z
757,Item Gamma,427.49,C,2025-01-15T09:18:51Z
758,Item Gamma,3667.85,B,2025-01-02T20:22:14Z
759,Item Gamma,3012.94,B,2025-01-13T07:52:24Z
760,Item Gamma,1754.28,A,2025-01-03T18:53:18Z
761,Item Epsilon,3926.21,B,2025-01-10T21:11:35Z
762,Item Epsilon,1666.39,C,2025-01-06T19:11:42Z
763,Item Zeta,3680.61,B,2025-01-11T08:43:55Z
764,Item Theta,4930.0,B,2025-01-02T14:58:08Z
765,Item Delta,3599.62,B,2025-01-13T19:42:01Z
766,Item Theta,217.22,A,2025-01-21T06:36:49Z
767,Item Alpha,3687.3,C,2025-01-28T16:22:12Z
768,Item Eta,2657.84,C,2025-01-18T13:18:28Z
769,Item Delta,1711.49,C,2025-01-25T13:52:28Z
770,Item Alpha,3262.39,B,2025-01-22T02:10:37Z
771,Item Zeta,3609.49,A,2025-01-30T23:48:14Z
772,Item Theta,1287.92,B,2025-01-20T22:33:40Z
773,Item Alpha,3794.35,A,2025-01-11T09:04:00Z
774,Item Alpha,241.52,B,2025-01-03T03:18:45Z
775,Item Alpha,2564.08,A,2025-01-28T18:27:02Z
776,Item Delta,4882.11,C,2025-01-23T07:54:15Z
777,Item Gamma,4975.96,C,2025-01-20T15:32:33Z
778,Item Zeta,964.86,A,2025-01-18T23:48:03Z
779,Item Epsilon,2460.43,C,2025-01-01T07:05:12Z
780,Item Gamma,1799.66,A,2025-01-21T18:30:49Z
781,Item Beta,730.41,A,2025-01-06T19:53:26Z
782,Item Delta,4493.89,C,2025-01-23T16:51:15Z
783,Item Eta,2697.75,C,2025-01-21T13:10:34Z
784,Item Alpha,2480.45,B,2025-01-25T22:31:07Z
785,Item Alpha,3679.28,B,2025-01-11T21:47:20Z
786,Item Eta,2921.04,C,2025-01-08T22:48:18Z
787,Item Epsilon,737.63,A,2025-01-27T12:33:13Z
788,Item Epsilon,1138.84,B,2025-01-27T19:37:27Z
789,Item Epsilon,1175.0,C,2025-01-25T22:49:28Z
790,Item Eta,4684.75,A,2025-01-01T03:23:20Z
791,Item Theta,2759.67,A,2025-01-03T11:41:31Z
792,Item Delta,1865.01,C,2025-01-23T11:45:48Z
793,Item Epsilon,3607.42,B,2025-01-13T15:31:03Z
794,Item Zeta,1863.74,B,2025-01-30T18:47:54Z
795,Item Eta,4046.66,C,2025-01-16T15:29:53Z
796,Item Beta,3269.42,B,2025-01-05T23:45:58Z
797,Item Gamma,3803.77,C,2025-01-10T07:43:21Z
798,Item Delta,4508.94,A,2025-01-24T22:38:03Z
799,Item Eta,3979.14,A,2025-01-16T03:19:18Z
800,Item Delta,4932.99,B,2025-01-26T01:03:09Z
801,Item Alpha,3224.27,A,2025-01-24T14:58:50Z
802,Item Theta,3939.41,B,2025-01-25T11:54:35Z
803,Item Zeta,2099.68,B,2025-01-06T21:47:19Z
804,Item Gamma,2887.52,A,2025-01-25T07:13:42Z
805,Item Beta,3330.56,C,2025-01-15T09:05:26Z
806,Item Zeta,4551.26,A,2025-01-18T14:06:33Z
807,Item Zeta,3350.75,C,2025-01-09T20:03:51Z
808,Item Beta,2151.6,C,2025-01-28T10:57:57Z
809,Item Epsilon,2666.67,C,2025-01-02T23:54:32Z
810,Item Theta,794.74,A,2025-01-01T11:00:34Z
811,Item Zeta,2146.99,C,2025-01-11T07:08:42Z
812,Item Zeta,149.31,A,2025-01-11T23:58:49Z
813,Item Zeta,908.55,C,2025-01-12T18:17:54Z
814,Item Eta,3777.65,A,2025-01-06T05:46:43Z
815,Item Gamma,3459.63,A,2025-01-09T04:48:05Z
816,Item Delta,1381.85,B,2025-01-17T23:43:45Z
817,Item Beta,2385.44,C,2025-01-30T07:05:47Z
818,Item Beta,4590.9,C,2025-01-21T14:32:59Z
819,Item Alpha,4313.22,A,2025-01-26T15:28:16Z
820,Item Eta,815.58,B,2025-01-22T04:53:58Z
821,Item Gamma,4865.95,A,2025-01-05T00:05:16Z
822,Item Gamma,4346.42,B,2025-01-23T22:31:21Z
823,Item Gamma,1961.12,C,2025-01-27T11:48:07Z
824,Item Beta,2217.61,C,2025-01-29T22:56:55Z
825,Item Eta,3719.39,B,2025-01-02T13:07:02Z
826,Item Theta,3547.71,A,2025-01-12T08:15:40Z
827,Item Beta,1259.55,A,2025-01-19T20:44:38Z
828,Item Delta,2288.77,A,2025-01-12T09:47:58Z
829,Item Zeta,4306.73,A,2025-01-09T09:47:07Z
830,Item Beta,2363.22,B,2025-01-20T15:01:01Z
831,Item Eta,4064.87,A,2025-01-18T01:18:19Z
832,Item Zeta,2089.22,C,2025-01-16T01:44:30Z
833,Item Delta,521.99,C,2025-01-22T12:51:23Z
834,Item Epsilon,2650.56,A,2025-01-16T09:00:19Z
835,Item Gamma,1206.81,B,2025-01-27T17:16:27Z
836,Item Beta,4336.87,B,2025-01-21T20:54:49Z
837,Item Zeta,4006.64,B,2025-01-28T17:03:58Z
838,Item Gamma,3548.62,B,2025-01-14T04:44:12Z
839,Item Beta,714.56,A,2025-01-25T21:21:46Z
840,Item Beta,880.92,B,2025-01-06T19:02:42Z
841,Item Beta,1923.33,A,2025-01-17T06:41:37Z
842,Item Zeta,803.53,C,2025-01-29T05:12:07Z
843,Item Gamma,3053.5,A,2025-01-26T03:48:02Z
844,Item Delta,3430.98,A,2025-01-08T13:27:12Z
845,Item Alpha,1221.03,C,2025-01-17T03:56:15Z
846,Item Zeta,689.04,A,2025-01-19T05:25:56Z
847,Item Beta,493.14,A,2025-01-11T14:26:52Z
848,Item Gamma,4380.05,B,2025-01-23T20:31:33Z
849,Item Gamma,4070.3,A,2025-01-14T18:19:53Z
850,Item Gamma,201.02,A,2025-01-29T21:41:19Z
851,Item Delta,2491.81,C,2025-01-22T10:07:28Z
852,Item Zeta,753.17,C,2025-01-16T17:32:01Z
853,Item Eta,4870.07,C,2025-01-15T02:15:33Z
854,Item Delta,759.7,A,2025-01-28T00:02:11Z
855,Item Eta,473.35,C,2025-01-17T06:09:05Z
856,Item Theta,1600.33,A,2025-01-16T00:45:17Z
857,Item Delta,3726.49,A,2025-01-20T21:59:57Z
858,Item Beta,4850.18,B,2025-01-02T10:51:04Z
859,Item Delta,472.72,C,2025-01-09T12:41:05Z
860,Item Eta,3790.41,A,2025-01-01T06:58:39Z
861,Item Eta,1476.57,A,2025-01-08T04:04:05Z
862,Item Gamma,1890.63,B,2025-01-09T09:15:35Z
863,Item Delta,4650.46,A,2025-01-25T00:47:28Z
864,Item Gamma,655.55,B,2025-01-26T05:44:37Z
865,Item Beta,4483.6,A,2025-01-20T11:09:39Z
866,Item Theta,1971.47,B,2025-01-27T03:56:23Z
867,Item Theta,271.88,C,2025-01-29T16:24:27Z
868,Item Zeta,3647.89,B,2025-01-16T19:10:20Z
869,Item Gamma,3387.63,A,2025-01-28T10:17:37Z
870,Item Eta,2889.92,A,2025-01-13T18:03:53Z
871,Item Delta,2577.25,A,2025-01-22T18:13:11Z
872,Item Delta,2893.59,C,2025-01-13T07:09:12Z
873,Item Eta,920.31,C,2025-01-12T14:01:26Z
874,Item Epsilon,1795.74,C,2025-01-02T19:03:36Z
875,Item Alpha,1972.62,B,2025-01-20T21:43:21Z
876,Item Zeta,710.21,B,2025-01-07T16:00:16Z
877,Item Alpha,1053.56,B,2025-01-05T05:23:22Z
878,Item Beta,2766.08,A,2025-01-20T17:44:48Z
879,Item Epsilon,4309.05,A,2025-01-22T00:11:32Z
880,Item Gamma,2022.98,B,2025-01-01T09:37:36Z
881,Item Beta,1799.51,C,2025-01-25T02:02:31Z
882,Item Theta,846.95,C,2025-01-26T22:59:24Z
883,Item Delta,3622.83,A,2025-01-01T14:59:19Z
884,Item Theta,893.18,A,2025-01-08T20:44:08Z
885,Item Delta,357.82,C,2025-01-15T01:23:04Z
886,Item Delta,3137.67,B,2025-01-12T00:48:36Z
887,Item Delta,3866.79,B,2025-01-29T12:03:18Z
888,Item Alpha,1157.68,A,2025-01-16T09:47:22Z
889,Item Zeta,2969.95,C,2025-01-01T19:22:02Z
890,Item Alpha,1105.07,A,2025-01-18T06:47:17Z
891,Item Eta,3502.8,B,2025-01-07T10:28:09Z
892,Item Alpha,2578.53,A,2025-01-05T08:38:12Z
893,Item Theta,2462.35,C,2025-01-26T21:19:10Z
894,Item Eta,4538.58,C,2025-01-11T01:36:02Z
895,Item Alpha,466.64,A,2025-01-06T06:06:21Z
896,Item Alpha,3308.28,C,2025-01-04T11:00:57Z
897,Item Eta,1736.09,B,2025-01-30T09:11:59Z
898,Item Beta,529.57,B,2025-01-16T05:14:48Z
899,Item Delta,275.58,A,2025-01-06T01:30:49Z
900,Item Gamma,1634.89,A,2025-01-29T08:35:45Z
901,Item Theta,1511.43,A,2025-01-19T14:59:06Z
902,Item Epsilon,1252.59,C,2025-01-12T23:04:39Z
903,Item Epsilon,3440.29,B,2025-01-05T09:54:19Z
904,Item Eta,218.3,A,2025-01-14T04:13:51Z
905,Item Beta,1055.77,A,2025-01-21T00:58:15Z
906,Item Gamma,763.19,B,2025-01-28T04:18:03Z
907,Item Delta,120.78,B,2025-01-26T18:53:17Z
908,Item Beta,1132.1,C,2025-01-18T18:54:47Z
909,Item Alpha,694.95,A,2025-01-12T21:12:14Z
910,Item Zeta,4059.95,B,2025-01-07T06:39:15Z
911,Item Zeta,1725.0,C,2025-01-15T11:31:43Z
912,Item Gamma,2051.99,C,2025-01-24T02:25:58Z
913,Item Zeta,3032.33,A,2025-01-26T12:50:13Z
914,Item Eta,2057.39,B,2025-01-21T09:32:15Z
915,Item Gamma,1097.06,A,2025-01-18T12:41:54Z
916,Item Eta,940.14,B,2025-01-10T05:40:59Z
917,Item Delta,2622.04,A,2025-01-23T06:27:08Z
